cluster_id,n_trees,density,bbox_area,hull_area,geom_area,geom_type_used,pca_lam1,pca_lam2,pca_ratio,nn_mean,nn_std,height_mean,height_std,height_min,height_max,OPIS,edge_dist_,dominant_count_x,matched_points_x,dominant_fraction_x,n_labels_touched_x,dominant_count_y,matched_points_y,dominant_fraction_y,n_labels_touched_y,dist_to_poly
54,43,0.08201627272746424,2973.0310168543824,1643.8444630979513,524.2862004091156,buffer_union,411.8750981592152,74.48785975666243,5.529425862210732,4.784138541362284,1.685426460885162,18.08921162790698,3.1559493594110664,7.152,21.9281,Skupina dreves oziroma grmičevja,,,,,,33.0,33.0,1.0,1.0,
55,3,0.09072870037043047,30.284456547687935,4.791884459030381,33.06561195907678,buffer_union,19.923289872750438,0.3841761211017456,51.859781955250504,3.6584413285765987,2.2105997942393585,17.229266666666664,0.21269535856608526,17.0256,17.5228,Mejica,37.43426499961234,,,,,2.0,2.0,1.0,1.0,
56,1,,0.0,0.0,0.0,buffer_union,,,,,,6.5182,0.0,6.5182,6.5182,Mejica,37.43426499961234,,,,,1.0,1.0,1.0,1.0,
57,1,,0.0,0.0,0.0,buffer_union,,,,,,17.888,0.0,17.888,17.888,Mejica,37.43426499961234,,,,,1.0,1.0,1.0,1.0,
58,3,0.07970544716691812,106.96957385449075,36.2847821355596,37.63858188659852,buffer_union,56.254372811217735,7.801381171696125,7.210822234313066,8.1093688077381,3.5547947321936717,12.786533333333333,5.4864060472731655,5.0374,16.999000000000002,Mejica,37.43426499961234,,,,,3.0,3.0,1.0,1.0,
59,12,0.0825166872562878,395.81740810283605,261.6663197544795,145.42513034641482,buffer_union,62.7414646535162,27.2714598408877,2.3006272865323054,4.448437598817221,1.5406187811638141,19.283158333333336,2.546911960413478,16.320500000000003,24.449200000000005,Skupina dreves oziroma grmičevja,109.40200280203054,,,,,7.0,7.0,1.0,1.0,
60,1,,0.0,0.0,0.0,buffer_union,,,,,,13.0656,0.0,13.0656,13.0656,Posamezno drevo,,,,,,,,,,0.3908484849380329
61,2,0.08406947668388104,3.533492212456808,0.0,23.789847146550247,buffer_union,5.11624028309668,1.1102230246251565e-16,4.608299566498426e+16,3.19882487269831,0.0,4.393,0.051000000000000156,4.342,4.444,Mejica,775.1963332445746,,,,,2.0,2.0,1.0,1.0,
62,2,0.07970544716691812,1.653275633317638,0.0,25.092387924399016,buffer_union,14.508104775691042,-6.938893903907228e-18,,5.3866696159484375,0.0,12.22225,3.40175,8.820500000000001,15.624,Mejica,775.1963332445746,,,,,1.0,1.0,1.0,1.0,
63,1,,0.0,0.0,0.0,buffer_union,,,,,,14.7644,0.0,14.7644,14.7644,Mejica,14.229725296080195,,,,,,,,,0.511717793849163
64,60,0.08207615516959499,4013.162067789277,2539.6593702702576,731.0283952266191,buffer_union,391.2411095185936,155.70609077880445,2.5126898219697096,4.280739054327113,1.5167225136544311,13.309384999999999,4.56801524008057,3.7788000000000004,22.143800000000002,Obvodna vegetacija,0.0,,,,,31.0,55.0,0.5636363636363636,2.0,
65,27,0.08074230571653157,2111.652220414351,958.048568813795,334.39718819513337,buffer_union,339.68505760059656,35.67752433546664,9.520981736474335,4.476052414215962,0.9973007225329136,14.052337037037036,2.8211024358294887,9.082999999999998,18.905800000000003,Obvodna vegetacija,0.0,,,,,22.0,22.0,1.0,1.0,
66,162,0.08087210455196953,16555.620032133407,9837.905884778665,2003.1629063875366,buffer_union,2234.326618827571,408.2088151040722,5.47348939110473,4.676555736115245,1.3183872046178522,13.274912345679013,4.99844696489172,3.1824,23.883000000000003,Obvodna vegetacija,0.0,,,,,115.0,156.0,0.7371794871794872,2.0,
67,126,0.08223596200623504,11475.383169932491,7519.933348303364,1532.176397358212,buffer_union,2622.9858756941585,175.5513001753992,14.941420958280828,4.073817772933571,1.0873306798524542,14.366070634920638,4.105295668200288,4.1986,25.624200000000002,Skupina dreves oziroma grmičevja,49.4529053147741,,,,,101.0,101.0,1.0,1.0,
68,11,0.08104542293147508,401.87048879652315,227.82498445333613,135.72635692580243,buffer_union,79.86192641834391,22.78134033057241,3.5055850647720552,3.9289947314636295,0.5744386918560952,12.362418181818184,2.30857789079148,6.597,14.7195,Obvodna vegetacija,0.0,,,,,11.0,11.0,1.0,1.0,
69,1,,0.0,0.0,0.0,buffer_union,,,,,,14.112,0.0,14.112,14.112,Obvodna vegetacija,0.0,,,,,1.0,1.0,1.0,1.0,
70,12,0.08400344564449197,406.70488635218214,230.18867035328643,142.85128315789305,buffer_union,47.80166500064702,27.90344804497929,1.7131096100952314,4.286686611242735,1.766500136603301,20.098016666666673,4.152343013254352,11.878699999999998,25.981200000000005,Skupina dreves oziroma grmičevja,74.42180058139347,,,,,10.0,10.0,1.0,1.0,
71,24,0.08007539612389021,3165.0160551100334,833.6964772802227,299.71753074899476,buffer_union,1199.8818132638125,8.596634344479298,139.57576479152783,4.969258896047134,1.6000862960717779,8.790366666666666,3.0043721252904447,3.186,13.688600000000001,Mejica,9.459089430339334,,,,,15.0,15.0,1.0,1.0,
72,35,0.08237244258775671,1803.6411488590384,1127.4460016099606,424.89938261466784,buffer_union,223.62368931141322,66.11686736540929,3.3822487093271993,4.351962142765838,1.3893366228627098,13.483025714285715,3.479032176695358,6.1854000000000005,19.819000000000003,Obvodna vegetacija,0.0,,,,,32.0,32.0,1.0,1.0,
73,14,0.08212969633441848,834.1599564698231,386.3108967814897,170.46209379606526,buffer_union,162.06091435530584,21.211823897033014,7.640121619997702,4.708203537435958,1.7372129678528543,10.34014285714286,5.0872533704648655,3.2893000000000003,20.059000000000005,Obvodna vegetacija,0.0,,,,,10.0,10.0,1.0,1.0,
74,11,0.08024879537504573,572.6672074685335,306.1023094251221,137.07370869046807,buffer_union,47.6651311116511,38.9512373534787,1.2237128869384728,5.412856142676791,1.6979034406918474,13.776445454545456,5.585245976086321,5.449999999999999,25.5637,Skupina dreves oziroma grmičevja,74.42180058139347,,,,,7.0,7.0,1.0,1.0,
75,175,0.08172195008286831,40707.04146083205,22605.664100033107,2141.407538886984,buffer_union,9845.813578612397,564.1268399835121,17.453191163356387,4.488913352397536,1.5624320088865074,14.282334285714283,5.212170594858749,1.026,28.158400000000004,Obvodna vegetacija,0.0,,,,,102.0,133.0,0.7669172932330827,2.0,
76,36,0.08297139294015989,1725.7465487691468,1209.0797953593428,433.8844838481101,buffer_union,438.0995511993027,38.48611660695486,11.38331403174446,3.9324550365215662,1.489876463117977,11.669266666666667,2.9998765199587805,4.053,19.425800000000002,Obvodna vegetacija,0.0,,,,,33.0,33.0,1.0,1.0,
77,3,0.07970544716691812,81.0391734580957,33.0423521348572,37.63858188659852,buffer_union,39.232526804865714,9.276291243694038,4.229333229649913,7.752813318329953,1.5257801073969217,11.340866666666665,3.4762461529005035,7.0422,15.556,Obvodna vegetacija,0.0,,,,,1.0,1.0,1.0,1.0,
78,2,0.08191737896803727,6.02214374123233,0.0,24.414843653388434,buffer_union,6.070960477712681,0.0,,3.484525929796672,0.0,9.509,1.831,7.678,11.34,Obvodna vegetacija,0.0,,,,,2.0,2.0,1.0,1.0,
79,1,,0.0,0.0,0.0,buffer_union,,,,,,6.0823,0.0,6.0823,6.0823,Mejica,26.480741455828184,,,,,1.0,1.0,1.0,1.0,
80,2,0.07970544716691812,5.251784916261673,0.0,25.092387924399016,buffer_union,13.455675084569327,0.0,,5.187615075267117,0.0,6.8744,1.2054000000000005,5.669,8.0798,Posamezno drevo,36.07423677914454,,,,,1.0,1.0,1.0,1.0,
81,2,0.08015491771004493,4.882931655228885,0.0,24.95168178245615,buffer_union,7.291194321468939,0.0,,3.818689388119683,0.0,8.7179,0.9222999999999999,7.7956,9.6402,Posamezno drevo,0.0,,,,,2.0,2.0,1.0,1.0,
82,6,0.08523877716828605,239.39948626691478,62.96720762078623,70.39049830752805,buffer_union,57.47473659969344,4.432072115263541,12.967915481735313,4.793319752686002,2.6232729054177164,10.810516666666667,0.8711085895123649,9.753,12.0046,Obvodna vegetacija,0.0,,,,,6.0,6.0,1.0,1.0,
83,13,0.08239682791334796,873.8159782371346,304.5959989015265,157.77306395425026,buffer_union,252.47799534315556,7.637515884049616,33.057606579966276,3.9081759109754413,1.0722451684911791,11.375869230769231,2.671695483679754,6.7414000000000005,15.5678,Mejica,46.56804692103637,,,,,8.0,8.0,1.0,1.0,
84,2,0.08018274207016197,6.3615718323681225,0.0,24.94302325368155,buffer_union,7.263304730561197,0.0,,3.811378944833798,0.0,9.0505,0.04809999999999981,9.0024,9.0986,Posamezno drevo,13.648116389800977,,,,,1.0,1.0,1.0,1.0,
85,49,0.08236557357283585,4431.007340087507,1998.9256346934355,594.9087449341844,buffer_union,695.3547929379146,72.19971947904837,9.63099023036647,4.311647595443571,1.4224117795755622,12.32629387755102,2.0298431047651233,6.505199999999999,15.6514,Obvodna vegetacija,2.993392996173562,,,,,40.0,40.0,1.0,1.0,
